direction_key,winner,winner_mean,margin,bicleaner_ai_rank,m_prometheus_7b_rank,metricx24_rank,qwen3_14b_rank,qwen3_4b_instruct_2507_rank,qwen3_8b_rank,shaomutan_remedy_9b_22_rank,wmt23_cometkiwi_da_xl_rank,xcomet_xl_rank,bicleaner_ai_mean,m_prometheus_7b_mean,metricx24_mean,qwen3_14b_mean,qwen3_4b_instruct_2507_mean,qwen3_8b_mean,shaomutan_remedy_9b_22_mean,wmt23_cometkiwi_da_xl_mean,xcomet_xl_mean
tso_Latn->kan_Knda,shaomutan_remedy-9b-22,0.774094541,0.063169,9,6,3,5,2,4,1,7,8,0.097535,0.471747,0.674541,0.597501,0.710926,0.666341,0.774095,0.363814,0.220094
tso_Latn->kas_Arab,metricx24,0.43965687,0.154401,4,9,1,6,2,7,8,5,3,0.211097,0.063365,0.439657,0.202016,0.285256,0.182773,0.12853,0.203261,0.213047
tso_Latn->kas_Deva,metricx24,0.390474203,0.095561,3,9,1,7,2,6,4,8,5,0.270014,0.103385,0.390474,0.155948,0.294913,0.185077,0.218817,0.136486,0.209391
tso_Latn->kat_Geor,shaomutan_remedy-9b-22,0.817737384,0.133412,9,3,4,5,6,2,1,7,8,0.208695,0.6623,0.64466,0.607904,0.587193,0.684326,0.817737,0.331495,0.244167
tso_Latn->kaz_Cyrl,shaomutan_remedy-9b-22,0.8088291,0.192053,9,4,2,5,6,3,1,7,8,0.164414,0.595515,0.616776,0.583778,0.573907,0.59989,0.808829,0.358656,0.22605
tso_Latn->kbp_Latn,m-prometheus-7b,0.509218517,0.126317,9,1,4,7,2,3,6,5,8,0.067355,0.509219,0.313483,0.196501,0.382902,0.332957,0.230053,0.264274,0.179259
tso_Latn->kea_Latn,qwen3-4b-instruct-2507,0.459835739,0.009358,9,5,4,3,1,2,7,8,6,0.053152,0.24557,0.376322,0.390473,0.459836,0.450478,0.209736,0.187798,0.216888
tso_Latn->khk_Cyrl,metricx24,0.646919627,0.155546,9,6,1,4,2,3,7,5,8,0.157898,0.336605,0.64692,0.405824,0.491374,0.487904,0.230639,0.363385,0.229705
tso_Latn->khm_Khmr,shaomutan_remedy-9b-22,0.818839225,0.107496,9,6,2,5,3,4,1,7,8,0.152721,0.548452,0.711343,0.578248,0.692962,0.64557,0.818839,0.439281,0.24193
tso_Latn->kik_Latn,shaomutan_remedy-9b-22,0.652262169,0.117329,9,2,4,6,3,5,1,8,7,0.135211,0.534933,0.328713,0.218985,0.377247,0.317237,0.652262,0.185438,0.2178
tso_Latn->kin_Latn,shaomutan_remedy-9b-22,0.755960049,0.158274,8,3,2,6,4,5,1,9,7,0.22663,0.527262,0.597686,0.25223,0.39768,0.327058,0.75596,0.222431,0.23206
tso_Latn->kir_Cyrl,shaomutan_remedy-9b-22,0.789699521,0.161923,9,5,2,6,4,3,1,7,8,0.168093,0.408298,0.627776,0.401767,0.435635,0.477735,0.7897,0.382911,0.222392
tso_Latn->kmb_Latn,m-prometheus-7b,0.412453957,0.048243,9,1,3,8,2,6,7,4,5,0.102714,0.412454,0.327928,0.17,0.364211,0.223788,0.196566,0.245725,0.22948
tso_Latn->kmr_Latn,metricx24,0.552346242,0.16924,9,6,1,5,2,3,8,4,7,0.075319,0.255998,0.552346,0.269149,0.383106,0.342489,0.204557,0.310778,0.228571
tso_Latn->knc_Arab,metricx24,0.250973506,0.043762,7,9,1,8,3,6,5,4,2,0.080067,0.021702,0.250974,0.065963,0.182613,0.098965,0.114877,0.175615,0.207212
tso_Latn->knc_Latn,qwen3-4b-instruct-2507,0.322354405,0.100959,9,4,5,8,1,6,7,3,2,0.092006,0.199716,0.190348,0.124739,0.322354,0.184848,0.149091,0.217158,0.221396
tso_Latn->kon_Latn,shaomutan_remedy-9b-22,0.430909371,0.081223,9,4,3,7,2,6,1,8,5,0.065966,0.273405,0.339269,0.199283,0.349686,0.212638,0.430909,0.198726,0.225175
tso_Latn->kor_Hang,shaomutan_remedy-9b-22,0.837216435,0.100527,9,6,4,5,3,2,1,7,8,0.120694,0.550338,0.671386,0.650866,0.718716,0.73669,0.837216,0.413321,0.237629
tso_Latn->lao_Laoo,shaomutan_remedy-9b-22,0.75519439,0.064953,9,6,2,4,3,5,1,7,8,0.134504,0.472568,0.690241,0.605251,0.616167,0.600159,0.755194,0.409472,0.249347
tso_Latn->lij_Latn,qwen3-4b-instruct-2507,0.585704331,0.053883,9,5,3,4,1,2,7,8,6,0.114787,0.362125,0.496963,0.447461,0.585704,0.531822,0.205177,0.14751,0.211733
tso_Latn->lim_Latn,metricx24,0.579662331,0.015,9,6,1,5,4,3,2,8,7,0.037517,0.406994,0.579662,0.430473,0.502723,0.528009,0.564662,0.173941,0.213913
tso_Latn->lin_Latn,shaomutan_remedy-9b-22,0.62980747,0.212274,9,4,2,6,3,5,1,8,7,0.077052,0.297875,0.417533,0.24895,0.384569,0.270259,0.629807,0.213725,0.228539
tso_Latn->lit_Latn,shaomutan_remedy-9b-22,0.857818719,0.143065,9,6,5,4,3,2,1,7,8,0.168252,0.435301,0.579483,0.586341,0.631329,0.714754,0.857819,0.362665,0.228485
tso_Latn->lmo_Latn,qwen3-4b-instruct-2507,0.569965157,0.053504,9,7,3,4,1,2,5,8,6,0.081001,0.176565,0.481815,0.434515,0.569965,0.516461,0.212643,0.124953,0.209536
tso_Latn->ltg_Latn,qwen3-4b-instruct-2507,0.342643106,0.046999,9,6,2,5,1,3,7,8,4,0.084443,0.169562,0.295644,0.180861,0.342643,0.215948,0.142767,0.125486,0.205979
tso_Latn->ltz_Latn,metricx24,0.769312221,0.126758,9,5,1,6,4,3,2,8,7,0.103561,0.458561,0.769312,0.450368,0.560383,0.570662,0.642554,0.162479,0.21398
tso_Latn->lua_Latn,shaomutan_remedy-9b-22,0.452330867,0.088961,9,4,3,8,2,6,1,7,5,0.074881,0.253609,0.359787,0.190712,0.36337,0.225874,0.452331,0.214432,0.230662
tso_Latn->lug_Latn,shaomutan_remedy-9b-22,0.545178642,0.132427,9,4,2,7,3,5,1,8,6,0.149124,0.363459,0.412752,0.216655,0.365889,0.259199,0.545179,0.215432,0.234066
tso_Latn->luo_Latn,qwen3-4b-instruct-2507,0.325998009,0.058342,6,7,2,9,1,5,8,4,3,0.160322,0.155286,0.267656,0.128258,0.325998,0.178925,0.133465,0.211259,0.226277
tso_Latn->lus_Latn,metricx24,0.454970309,0.101451,9,8,1,7,2,3,4,6,5,0.058784,0.094749,0.45497,0.168323,0.353519,0.235854,0.23358,0.188887,0.223519
tso_Latn->lvs_Latn,shaomutan_remedy-9b-22,0.810159319,0.105834,9,6,5,4,3,2,1,7,8,0.184365,0.455072,0.498458,0.567964,0.640602,0.704326,0.810159,0.357688,0.221189
tso_Latn->mag_Deva,metricx24,0.596075659,0.021118,7,5,1,4,2,3,8,9,6,0.190321,0.296048,0.596076,0.486506,0.574958,0.537591,0.158515,0.136886,0.212248
tso_Latn->mai_Deva,metricx24,0.667871487,0.080793,6,5,1,4,2,3,9,8,7,0.262931,0.352678,0.667871,0.509273,0.587078,0.554764,0.156359,0.157345,0.213236
tso_Latn->mal_Mlym,shaomutan_remedy-9b-22,0.779953353,0.053408,9,6,4,5,2,3,1,7,8,0.094191,0.491553,0.658364,0.654873,0.726546,0.664699,0.779953,0.351623,0.222866
tso_Latn->mar_Deva,shaomutan_remedy-9b-22,0.779368536,0.108814,9,5,2,6,3,4,1,7,8,0.100524,0.615266,0.670555,0.600926,0.661508,0.650124,0.779369,0.290675,0.213503
tso_Latn->min_Arab,metricx24,0.43580994,0.063431,3,7,1,8,2,4,9,6,5,0.322692,0.187013,0.43581,0.170572,0.372379,0.242494,0.123112,0.204722,0.213712
tso_Latn->min_Latn,qwen3-8b,0.515266302,0.011588,9,5,4,3,2,1,7,8,6,0.080157,0.344659,0.430473,0.487227,0.503678,0.515266,0.215741,0.211152,0.225749
tso_Latn->mkd_Cyrl,shaomutan_remedy-9b-22,0.829444395,0.091764,9,5,4,6,3,2,1,7,8,0.188604,0.67657,0.713602,0.640891,0.72767,0.73768,0.829444,0.357785,0.2423
tso_Latn->mlt_Latn,shaomutan_remedy-9b-22,0.809870211,0.149741,9,2,3,6,5,4,1,8,7,0.124143,0.660129,0.636148,0.495844,0.564963,0.5677,0.80987,0.15904,0.214336
tso_Latn->mni_Beng,bicleaner-ai,0.643701344,0.206033,1,9,2,7,4,6,8,5,3,0.643701,0.034445,0.437668,0.101842,0.199925,0.134888,0.057168,0.169455,0.223602
tso_Latn->mos_Latn,qwen3-4b-instruct-2507,0.32199104,0.101667,9,6,4,8,1,5,7,3,2,0.051283,0.144714,0.177581,0.110592,0.321991,0.177143,0.121806,0.18719,0.220324
tso_Latn->mri_Latn,shaomutan_remedy-9b-22,0.587252482,0.086202,9,5,2,7,3,4,1,6,8,0.10408,0.342305,0.50105,0.266023,0.388258,0.356779,0.587252,0.316745,0.216847
tso_Latn->mya_Mymr,shaomutan_remedy-9b-22,0.820961968,0.178953,9,6,2,4,3,5,1,7,8,0.034613,0.463221,0.642009,0.609801,0.636884,0.593499,0.820962,0.459068,0.224027
tso_Latn->nld_Latn,shaomutan_remedy-9b-22,0.820054941,0.037835,9,5,2,6,4,3,1,7,8,0.167136,0.660085,0.78222,0.627989,0.720881,0.759,0.820055,0.368932,0.244951
tso_Latn->nno_Latn,shaomutan_remedy-9b-22,0.798865997,0.09138,9,5,3,6,4,2,1,7,8,0.11631,0.575197,0.702945,0.542778,0.650164,0.707486,0.798866,0.357883,0.231636
tso_Latn->nob_Latn,shaomutan_remedy-9b-22,0.81650444,0.077022,9,5,3,6,4,2,1,7,8,0.132257,0.591623,0.709848,0.583604,0.708691,0.739482,0.816504,0.357771,0.235822
tso_Latn->npi_Deva,shaomutan_remedy-9b-22,0.764573367,0.094223,9,5,2,6,3,4,1,7,8,0.182099,0.601269,0.67035,0.587775,0.645809,0.643454,0.764573,0.388612,0.244064
tso_Latn->nso_Latn,m-prometheus-7b,0.589955202,0.026179,9,1,2,6,3,4,5,7,8,0.11978,0.589955,0.563777,0.261493,0.381254,0.367193,0.304786,0.259082,0.227434
tso_Latn->nus_Latn,m-prometheus-7b,0.505719263,0.118163,9,1,3,7,2,4,8,5,6,0.050665,0.505719,0.263928,0.174097,0.387556,0.237407,0.144789,0.219375,0.210045
tso_Latn->nya_Latn,shaomutan_remedy-9b-22,0.726773301,0.11861,9,3,2,6,4,5,1,8,7,0.13456,0.444868,0.608163,0.259816,0.385231,0.316979,0.726773,0.214737,0.231977
tso_Latn->oci_Latn,shaomutan_remedy-9b-22,0.654688651,0.004534,9,5,3,6,4,2,1,8,7,0.174872,0.624141,0.635364,0.537451,0.633644,0.650154,0.654689,0.182009,0.216
tso_Latn->ory_Orya,shaomutan_remedy-9b-22,0.793422852,0.047564,9,6,5,4,2,3,1,7,8,0.110923,0.495321,0.634558,0.644231,0.745859,0.688308,0.793423,0.364166,0.237665
tso_Latn->pag_Latn,qwen3-4b-instruct-2507,0.418536585,0.010562,9,5,3,4,1,2,8,7,6,0.052311,0.29442,0.358589,0.320229,0.418537,0.407974,0.155029,0.172055,0.214526
tso_Latn->pan_Guru,qwen3-4b-instruct-2507,0.7346889,0.008472,9,5,4,3,1,2,8,6,7,0.166107,0.576466,0.66141,0.670403,0.734689,0.726217,0.201869,0.299731,0.229751
tso_Latn->pap_Latn,qwen3-4b-instruct-2507,0.52319562,0.01456,9,5,2,4,1,3,7,8,6,0.050998,0.297153,0.508635,0.419423,0.523196,0.5022,0.208387,0.193139,0.218497
tso_Latn->pbt_Arab,shaomutan_remedy-9b-22,0.721204525,0.135019,9,7,2,6,3,5,1,4,8,0.132721,0.279094,0.586186,0.303235,0.421289,0.374634,0.721205,0.420325,0.231188
tso_Latn->pes_Arab,metricx24,0.753726571,0.06509,9,4,1,5,2,3,7,6,8,0.182926,0.660194,0.753727,0.634744,0.688636,0.675903,0.348396,0.352767,0.249138
tso_Latn->plt_Latn,metricx24,0.618494785,0.178345,9,3,1,6,2,4,8,5,7,0.20599,0.414709,0.618495,0.272439,0.440149,0.289438,0.220823,0.275141,0.22648
tso_Latn->pol_Latn,shaomutan_remedy-9b-22,0.825857535,0.084359,9,5,6,4,3,2,1,7,8,0.169992,0.631862,0.628461,0.635625,0.730582,0.741498,0.825858,0.332299,0.22544
tso_Latn->por_Latn,shaomutan_remedy-9b-22,0.798018932,0.004306,9,6,4,5,3,2,1,7,8,0.191889,0.614141,0.714483,0.689059,0.777427,0.793713,0.798019,0.344597,0.239454
tso_Latn->prs_Arab,shaomutan_remedy-9b-22,0.754932901,0.037938,9,6,2,5,3,4,1,7,8,0.171245,0.400224,0.716995,0.541663,0.571234,0.547282,0.754933,0.333156,0.237892
tso_Latn->quy_Latn,metricx24,0.338704539,0.072049,9,2,1,7,3,5,8,6,4,0.049273,0.266655,0.338705,0.154385,0.250329,0.185515,0.150609,0.172701,0.224604
tso_Latn->ron_Latn,shaomutan_remedy-9b-22,0.834697711,0.043309,9,6,4,5,2,3,1,7,8,0.185002,0.591105,0.690216,0.670219,0.791389,0.763649,0.834698,0.373835,0.244364
tso_Latn->run_Latn,shaomutan_remedy-9b-22,0.567892393,0.009821,7,3,2,6,4,5,1,9,8,0.230132,0.486605,0.558072,0.234485,0.390418,0.30106,0.567892,0.215405,0.228997
tso_Latn->rus_Cyrl,shaomutan_remedy-9b-22,0.848644393,0.06176,9,2,5,6,4,3,1,7,8,0.207858,0.786884,0.714012,0.689303,0.76327,0.775261,0.848644,0.345746,0.24166
tso_Latn->sag_Latn,metricx24,0.338932292,0.028509,9,8,1,7,2,6,5,3,4,0.053889,0.120418,0.338932,0.152972,0.310423,0.198392,0.204233,0.231421,0.216444
tso_Latn->san_Deva,metricx24,0.567349396,0.047873,8,9,1,5,3,6,2,4,7,0.147984,0.10453,0.567349,0.300503,0.396252,0.250826,0.519476,0.322641,0.227691
tso_Latn->sat_Olck,metricx24,0.594405908,0.16791,9,7,1,6,2,4,3,8,5,0.005009,0.063713,0.594406,0.099104,0.426496,0.212817,0.219417,0.04509,0.201811
tso_Latn->scn_Latn,metricx24,0.621950149,0.087988,9,3,1,5,2,4,7,8,6,0.084202,0.520309,0.62195,0.440712,0.533962,0.504788,0.203463,0.186835,0.216032
tso_Latn->shn_Mymr,metricx24,0.614168896,0.225068,8,9,1,4,3,5,6,2,7,0.13747,0.118367,0.614169,0.352987,0.387043,0.325167,0.186083,0.3891,0.15187
tso_Latn->sin_Sinh,shaomutan_remedy-9b-22,0.783922069,0.0785,9,3,2,6,4,5,1,7,8,0.080541,0.627999,0.705422,0.556137,0.601682,0.580767,0.783922,0.386069,0.226928
tso_Latn->slk_Latn,shaomutan_remedy-9b-22,0.824882074,0.105778,9,5,6,4,3,2,1,7,8,0.166493,0.591812,0.585021,0.592554,0.675037,0.719104,0.824882,0.341878,0.224666
tso_Latn->slv_Latn,shaomutan_remedy-9b-22,0.819793278,0.10162,9,6,3,5,4,2,1,7,8,0.145457,0.467242,0.687691,0.589851,0.634146,0.718173,0.819793,0.334583,0.232555
tso_Latn->smo_Latn,shaomutan_remedy-9b-22,0.665234955,0.083045,8,6,2,7,3,4,1,5,9,0.226747,0.242563,0.58219,0.228497,0.363798,0.31448,0.665235,0.291024,0.215939
tso_Latn->sna_Latn,shaomutan_remedy-9b-22,0.747956227,0.145925,9,2,3,6,4,5,1,8,7,0.106341,0.602031,0.601063,0.250259,0.376048,0.335027,0.747956,0.225094,0.238876
tso_Latn->snd_Arab,shaomutan_remedy-9b-22,0.655385945,0.029413,9,2,3,6,5,4,1,7,8,0.121724,0.625973,0.621977,0.534833,0.539642,0.578342,0.655386,0.354125,0.216671
tso_Latn->som_Latn,shaomutan_remedy-9b-22,0.655555263,0.096109,9,3,2,8,4,5,1,6,7,0.075778,0.408268,0.559447,0.210816,0.363599,0.31564,0.655555,0.298111,0.226755
tso_Latn->sot_Latn,shaomutan_remedy-9b-22,0.836472419,0.205037,9,3,2,6,4,5,1,7,8,0.116733,0.536391,0.631436,0.319781,0.407939,0.405799,0.836472,0.258746,0.234869
tso_Latn->spa_Latn,shaomutan_remedy-9b-22,0.80865948,0.017883,9,6,4,5,2,3,1,7,8,0.155206,0.65551,0.718315,0.667591,0.790777,0.777904,0.808659,0.336794,0.235699
tso_Latn->srd_Latn,metricx24,0.63729592,0.087981,9,6,1,5,3,4,2,8,7,0.112731,0.386356,0.637296,0.47784,0.520338,0.482434,0.549315,0.165461,0.210775
tso_Latn->srp_Cyrl,shaomutan_remedy-9b-22,0.836916676,0.08172,9,5,2,6,3,4,1,7,8,0.184335,0.64676,0.755197,0.642967,0.744495,0.732972,0.836917,0.356727,0.224698
tso_Latn->ssw_Latn,shaomutan_remedy-9b-22,0.752260086,0.035496,9,2,3,6,4,5,1,8,7,0.101828,0.716765,0.597853,0.239681,0.382787,0.356501,0.75226,0.229257,0.238536
tso_Latn->sun_Latn,shaomutan_remedy-9b-22,0.70319338,0.044234,9,3,2,5,4,6,1,7,8,0.106871,0.583031,0.658959,0.515077,0.547058,0.513509,0.703193,0.293069,0.22837
tso_Latn->swe_Latn,shaomutan_remedy-9b-22,0.867632273,0.115382,9,6,3,5,4,2,1,7,8,0.148327,0.57336,0.72999,0.621503,0.679547,0.75225,0.867632,0.372837,0.244673
tso_Latn->swh_Latn,shaomutan_remedy-9b-22,0.787854926,0.149287,9,3,2,6,4,5,1,7,8,0.092433,0.476874,0.638567,0.424475,0.465127,0.453967,0.787855,0.270524,0.231183
tso_Latn->szl_Latn,qwen3-4b-instruct-2507,0.525614734,0.002096,9,4,5,3,1,2,6,8,7,0.107159,0.391797,0.39074,0.444111,0.525615,0.523519,0.214625,0.164125,0.20676
tso_Latn->tam_Taml,shaomutan_remedy-9b-22,0.777475449,0.06091,9,6,3,5,2,4,1,7,8,0.09084,0.514191,0.680597,0.596162,0.716565,0.668148,0.777475,0.344059,0.211553
tso_Latn->taq_Latn,qwen3-4b-instruct-2507,0.306674963,0.045023,9,5,2,8,1,4,7,6,3,0.06609,0.183335,0.261652,0.122539,0.306675,0.184495,0.144253,0.17673,0.216088
tso_Latn->taq_Tfng,metricx24,0.333998284,0.111818,8,4,1,9,2,6,5,7,3,0.02131,0.195754,0.333998,0.00884,0.22218,0.106426,0.163626,0.037744,0.201094
tso_Latn->tat_Cyrl,shaomutan_remedy-9b-22,0.743478265,0.09522,9,2,4,6,5,3,1,8,7,0.096809,0.648258,0.60189,0.568014,0.588865,0.602404,0.743478,0.170771,0.20964
tso_Latn->tel_Telu,shaomutan_remedy-9b-22,0.762965302,0.054145,9,7,3,5,2,4,1,6,8,0.096077,0.380324,0.651859,0.595908,0.70882,0.651742,0.762965,0.400882,0.223295
tso_Latn->tgk_Cyrl,shaomutan_remedy-9b-22,0.758442388,0.075939,9,3,2,5,6,4,1,8,7,0.123459,0.661687,0.682503,0.551409,0.534963,0.557412,0.758442,0.172608,0.21024
tso_Latn->tgl_Latn,shaomutan_remedy-9b-22,0.784220865,0.044257,9,6,2,5,3,4,1,7,8,0.151008,0.453504,0.739963,0.584316,0.679662,0.669194,0.784221,0.333336,0.226851
tso_Latn->tha_Thai,shaomutan_remedy-9b-22,0.816569683,0.036873,9,4,5,6,2,3,1,7,8,0.118526,0.711389,0.707129,0.695361,0.779696,0.725291,0.81657,0.400961,0.279103
tso_Latn->tir_Ethi,shaomutan_remedy-9b-22,0.698880405,0.094062,9,2,3,7,4,5,1,6,8,0.162325,0.604818,0.599231,0.256556,0.393166,0.339637,0.69888,0.305869,0.229602
tso_Latn->tpi_Latn,metricx24,0.522824214,0.046478,9,5,1,3,4,2,6,8,7,0.056327,0.420672,0.522824,0.452494,0.446979,0.476346,0.274323,0.164474,0.210089
tso_Latn->tsn_Latn,shaomutan_remedy-9b-22,0.76922558,0.153688,9,3,2,7,4,5,1,6,8,0.076224,0.445371,0.615537,0.24212,0.379831,0.334012,0.769226,0.243055,0.223581
tso_Latn->tuk_Latn,shaomutan_remedy-9b-22,0.729983091,0.315259,9,6,3,5,2,4,1,8,7,0.037419,0.284236,0.390631,0.303474,0.414724,0.383957,0.729983,0.149705,0.211928
tso_Latn->tum_Latn,metricx24,0.611490745,0.116568,9,2,1,7,3,4,5,8,6,0.103271,0.494923,0.611491,0.210284,0.355645,0.278347,0.234725,0.191982,0.220105
tso_Latn->tur_Latn,shaomutan_remedy-9b-22,0.812003949,0.128425,9,6,5,4,3,2,1,7,8,0.196463,0.548596,0.565981,0.589831,0.653932,0.683579,0.812004,0.362663,0.229829
tso_Latn->twi_Latn,shaomutan_remedy-9b-22,0.631753097,0.220854,9,5,2,8,3,4,1,6,7,0.081879,0.288576,0.410899,0.205719,0.36006,0.289622,0.631753,0.25274,0.216545
tso_Latn->tzm_Tfng,m-prometheus-7b,0.55024888,0.167862,9,1,2,7,3,4,6,8,5,0.013868,0.550249,0.382387,0.099388,0.329398,0.222439,0.120692,0.053625,0.20312
tso_Latn->uig_Arab,shaomutan_remedy-9b-22,0.741903798,0.225671,9,3,2,7,6,4,1,5,8,0.133823,0.4689,0.516233,0.36545,0.398442,0.409139,0.741904,0.403065,0.222248
tso_Latn->ukr_Cyrl,shaomutan_remedy-9b-22,0.842638525,0.038383,9,2,6,5,3,4,1,7,8,0.223997,0.804256,0.677759,0.695351,0.773141,0.761847,0.842639,0.338821,0.230108
tso_Latn->umb_Latn,m-prometheus-7b,0.442394226,0.07565,9,1,3,8,2,4,7,6,5,0.151419,0.442394,0.251645,0.163011,0.366745,0.231991,0.191598,0.20902,0.228524
tso_Latn->urd_Arab,shaomutan_remedy-9b-22,0.749419332,0.063522,9,6,2,5,4,3,1,7,8,0.135039,0.462733,0.685897,0.592792,0.601409,0.625396,0.749419,0.335081,0.233915
tso_Latn->uzn_Latn,qwen3-8b,0.642030861,0.057352,9,7,3,4,2,1,6,5,8,0.121802,0.274241,0.581542,0.547855,0.584679,0.642031,0.28665,0.351894,0.217945
tso_Latn->vec_Latn,qwen3-4b-instruct-2507,0.627336984,0.031946,9,5,4,3,1,2,7,8,6,0.083123,0.344485,0.480675,0.49892,0.627337,0.595391,0.196886,0.183377,0.213918
tso_Latn->vie_Latn,shaomutan_remedy-9b-22,0.800568784,0.01478,9,6,4,5,2,3,1,7,8,0.184852,0.602748,0.716985,0.692484,0.785789,0.73118,0.800569,0.367079,0.251335
tso_Latn->war_Latn,qwen3-4b-instruct-2507,0.652553509,0.000439,9,5,2,4,1,3,7,8,6,0.064511,0.397885,0.652115,0.520866,0.652554,0.604077,0.2167,0.204689,0.217728
tso_Latn->wol_Latn,shaomutan_remedy-9b-22,0.43391103,0.108003,9,4,6,8,2,5,1,7,3,0.079125,0.211339,0.176069,0.140816,0.325908,0.190413,0.433911,0.167445,0.220324
tso_Latn->xho_Latn,shaomutan_remedy-9b-22,0.753969876,0.11035,9,3,2,6,4,5,1,7,8,0.08378,0.609179,0.64362,0.288347,0.417994,0.375465,0.75397,0.251278,0.236446
tso_Latn->ydd_Hebr,metricx24,0.675131527,0.229601,9,5,1,3,2,4,8,6,7,0.137918,0.389895,0.675132,0.443519,0.44553,0.433216,0.174537,0.295778,0.214498
tso_Latn->yor_Latn,shaomutan_remedy-9b-22,0.594147558,0.181323,9,4,2,8,3,5,1,6,7,0.090513,0.377919,0.412824,0.196595,0.384012,0.276336,0.594148,0.227269,0.219998
tso_Latn->yue_Hant,qwen3-4b-instruct-2507,0.85508213,0.037656,9,4,5,3,1,2,6,7,8,0.047727,0.76436,0.727489,0.802942,0.855082,0.817427,0.500234,0.369436,0.233777
tso_Latn->zho_Hans,qwen3-4b-instruct-2507,0.850487805,0.048522,9,5,4,3,1,2,6,7,8,0.049519,0.703748,0.755301,0.795217,0.850488,0.801966,0.564834,0.374568,0.237888
tso_Latn->zho_Hant,qwen3-4b-instruct-2507,0.8528223,0.0346,9,5,6,4,1,3,2,7,8,0.044446,0.732668,0.731219,0.804634,0.852822,0.815261,0.818222,0.373038,0.232348
tso_Latn->zsm_Latn,qwen3-4b-instruct-2507,0.73001991,0.016869,9,6,2,5,1,3,4,7,8,0.137726,0.472927,0.713151,0.60105,0.73002,0.696142,0.639469,0.324245,0.245537
tso_Latn->zul_Latn,shaomutan_remedy-9b-22,0.787124153,0.109556,9,3,2,6,4,5,1,7,8,0.084159,0.637626,0.677568,0.30999,0.415784,0.407481,0.787124,0.263746,0.235902
tuk_Latn->ace_Arab,metricx24,0.384898333,0.022439,7,9,1,5,2,4,6,8,3,0.10399,0.053559,0.384898,0.111882,0.362459,0.155804,0.11013,0.085282,0.209645
tuk_Latn->ace_Latn,metricx24,0.506314567,0.186658,9,8,1,5,2,7,4,6,3,0.085414,0.145575,0.506315,0.168148,0.319657,0.161623,0.17892,0.162643,0.234459
tuk_Latn->acm_Arab,qwen3-4b-instruct-2507,0.771632653,0.050274,6,5,4,3,1,2,7,8,9,0.31477,0.665993,0.671918,0.717521,0.771633,0.721359,0.314077,0.280845,0.240848
tuk_Latn->acq_Arab,qwen3-4b-instruct-2507,0.781996018,0.0333,7,5,4,3,1,2,6,8,9,0.307148,0.591956,0.68433,0.716356,0.781996,0.748696,0.366077,0.293951,0.242366
tuk_Latn->aeb_Arab,qwen3-4b-instruct-2507,0.657322051,0.051473,6,2,4,3,1,5,7,9,8,0.274256,0.605849,0.592834,0.596307,0.657322,0.589607,0.236987,0.222736,0.224837
tuk_Latn->afr_Latn,shaomutan_remedy-9b-22,0.848245824,0.084656,9,5,2,6,4,3,1,7,8,0.08051,0.707392,0.76359,0.653808,0.71442,0.731135,0.848246,0.294685,0.262186
tuk_Latn->ajp_Arab,qwen3-4b-instruct-2507,0.756376307,0.062927,9,5,4,3,1,2,6,7,8,0.204179,0.63455,0.648059,0.656496,0.756376,0.693449,0.278279,0.268275,0.234897
tuk_Latn->aka_Latn,metricx24,0.345138601,0.018971,9,7,1,8,2,6,3,5,4,0.046236,0.165784,0.345139,0.117357,0.326167,0.18101,0.249374,0.193605,0.218172
tuk_Latn->als_Latn,qwen3-4b-instruct-2507,0.783454455,0.030896,9,4,3,5,1,2,7,6,8,0.245187,0.677705,0.71663,0.627347,0.783454,0.752558,0.313378,0.317981,0.253946
tuk_Latn->amh_Ethi,shaomutan_remedy-9b-22,0.868427325,0.146932,9,6,2,4,3,5,1,7,8,0.170876,0.483355,0.721495,0.525903,0.584644,0.515913,0.868427,0.426524,0.302899
tuk_Latn->apc_Arab,qwen3-4b-instruct-2507,0.756241911,0.062414,6,4,5,3,1,2,7,8,9,0.296032,0.664654,0.643336,0.672414,0.756242,0.693828,0.270415,0.255414,0.230878
tuk_Latn->arb_Arab,qwen3-14b,0.828033848,0.004569,8,5,4,1,2,3,6,7,9,0.302202,0.72341,0.732509,0.828034,0.823464,0.80564,0.529933,0.320729,0.252497
tuk_Latn->arb_Latn,m-prometheus-7b,0.565783972,0.107571,9,1,6,5,2,4,3,8,7,0.037762,0.565784,0.355836,0.379791,0.458213,0.410085,0.421917,0.134063,0.207068
tuk_Latn->ars_Arab,qwen3-4b-instruct-2507,0.804967646,0.013773,8,5,4,3,1,2,6,7,9,0.285772,0.692952,0.716709,0.781981,0.804968,0.791195,0.492043,0.316049,0.250326
tuk_Latn->ary_Arab,qwen3-4b-instruct-2507,0.646669985,0.049627,6,2,4,5,1,3,8,9,7,0.220499,0.597043,0.559447,0.557551,0.64667,0.563051,0.197821,0.174706,0.213107
tuk_Latn->arz_Arab,qwen3-4b-instruct-2507,0.756600299,0.046675,6,5,4,3,1,2,8,7,9,0.283824,0.642738,0.656413,0.660806,0.7566,0.709925,0.253051,0.268142,0.231427
tuk_Latn->asm_Beng,shaomutan_remedy-9b-22,0.833020855,0.085082,9,3,5,6,2,4,1,7,8,0.202655,0.736655,0.686693,0.662076,0.747939,0.724998,0.833021,0.365082,0.237351
